id,target,CCJ_government,CCJ_private,bank_bal2,land_worth,bank_balance,wages,house_value,savings,amount_owed,wages_debt_percent,stocks_profile,difference_wages_last_year,properties,mortgage
10669,1,1,0,-293,0,30,820,100,0,169,62.8,-242,0,0,0
10670,0,0,0,-264,0,1,2273,103,0,705,72.5,-293.3,-2.2,0,0
10671,0,0,0,-129,0,348,391,55,0,1,100,-292.5,1.4,0,0
10672,0,0,0,-33,0,245,336,142,0,2,92.6,-20.3,0.8,0,0
10673,0,0,0,388,0,506,668,371,97,54,100,85.2,-0.4,0,0
10674,0,0,0,392,4713,890,890,662,255,0,100,-19,0,1,1
10675,0,0,0,-73,0,84,465,171,9,169,24.1,-64,1.3,0,0
10676,1,0,3,13,0,411,2685,164,0,1508,47.2,,,0,0
10677,0,0,0,1718,0,2484,3141,1845,1098,20,100,-2.2,-0.1,0,0
10678,0,0,0,34,0,0,656,112,8,143,19.2,17,-1.7,0,0
10679,1,0,0,-51,0,65,65,407,0,6,0,,,0,0
10680,0,0,0,-90,0,92,232,116,0,18,99,-162.6,0.3,0,0
10681,0,0,0,117,0,26,118,222,0,19,62.4,1.5,-0.4,0,0
10682,0,0,0,123,0,45,547,297,30,161,66.2,104.8,0.7,0,0
10683,0,0,0,1611,0,112,3970,1274,250,1511,24,97.4,-0.5,0,0
10684,0,0,0,-112,841,3,41,-60,0,0,100,263.6,-0.4,1,1
10685,0,0,0,-133,0,3,104,115,0,1,100,-115.7,0.2,0,0
10686,1,5,3,-2,0,14,398,97,0,301,-0.4,,,0,0
10687,0,,,-583,0,0,10,234,0,0,-46.7,-208.4,-0.1,0,0
10688,0,0,0,424,0,1032,1201,586,369,0,99.7,14.1,0,0,0
10689,0,0,0,-68,0,813,1267,567,335,12,100,-85.6,-0.5,0,0
10690,0,0,0,1701,5296,2492,3283,1251,1830,118,81.6,-1.2,0,1,1
10691,0,0,0,78,0,335,529,159,93,49,71.2,-120.5,-0.1,0,0
10692,1,,,-123,0,9,527,236,0,118,61.8,-114.3,0.7,0,0
10693,1,1,1,-131,0,7,545,71,0,227,100,,,0,0
10694,0,0,0,183,13117,1056,1318,484,0,116,100,-9,0,2,1
10695,0,0,0,271,0,618,1766,847,0,10,100,73,1.1,0,0
10696,1,0,0,-17,0,18,31,86,0,0,0,,,0,0
10697,0,0,0,-43,28,244,610,76,0,100,67.3,-71.7,0.4,0,0
10698,0,0,0,73,0,345,1013,414,267,111,51.1,-45.1,-0.5,0,0
10699,0,0,0,97,0,712,791,403,176,0,100,-82.5,-0.4,0,0
10700,0,0,0,-64,0,0,199,144,88,36,61.6,-114.2,-0.4,0,0
10701,0,0,0,-87,0,193,1048,214,0,443,41.5,-125.2,2.8,0,0
10702,0,0,0,155,0,263,297,119,39,3,98.4,129.4,2.9,0,0
10703,0,,,-17,0,32,36,-71,0,8,0,-44,-0.7,0,0
10704,0,0,0,-20,0,0,35,-107,0,0,0,-84.7,-0.5,0,0
10705,0,0,0,-115,0,617,887,137,672,26,100,-38.6,0.8,0,0
10706,1,2,0,-954,0,293,1781,80,0,325,41.9,-1247.5,-0.9,0,0
10707,0,0,0,0,0,103,124,109,0,9,0,0,0,0,0
10708,0,0,0,132,0,536,549,458,34,3,100,44.7,-1.1,0,0
10709,0,0,0,-287,0,704,3023,63,0,1332,100,-823.3,-0.3,0,0
10710,1,0,0,32,0,52,79,57,0,56,75.9,-9.8,1.6,0,0
10711,0,0,0,1432,99775,0,786,1547,0,430,68.3,392.1,0.1,1,1
10712,0,0,0,-18,0,69,206,225,0,0,100,-83.3,-1.1,0,0
10713,0,0,0,-71,0,1,4,2,0,0,-29.8,-3543.2,10,0,0
10714,0,0,0,80,0,117,479,151,0,16,83.2,193.8,-0.1,0,0
10715,0,0,0,-20,0,23,50,81,0,0,97,195.1,0.8,0,0
10716,0,0,0,-593,0,22,278,-294,0,197,44.2,331.1,4.3,0,0
10717,0,0,0,372,0,1011,2068,801,333,54,53.2,-33.7,0,0,0
10718,0,0,0,-47,0,96,118,12,0,0,47.5,-295.1,-0.1,0,0
10719,0,0,0,17,0,12,112,41,0,41,96.7,-987.7,-0.9,0,0
10720,1,,,-737,0,0,1299,-403,0,426,33.3,117.8,1.1,0,0
10721,0,,,76,0,0,481,-132,0,251,71.2,-162.4,-0.1,0,0
10722,0,0,0,14,0,65,322,188,0,27,100,-19.1,0.5,0,0
10723,0,0,0,173,1656,46,148,445,155,8,100,-18.8,-0.1,1,1
10724,0,0,0,30,0,0,518,-261,0,276,47.4,-14.3,-6.2,0,0
10725,0,0,0,28,0,119,141,127,0,1,100,-18.4,2.4,0,0
10726,0,0,0,413,0,777,1253,693,0,154,47.8,65.3,-0.7,0,0
10727,0,,,-172,0,12,238,102,0,111,100,19.4,-2.1,0,0
10728,0,0,0,138,0,18,26,-114,0,12,100,176.9,31.6,0,0
10729,0,0,0,13666,0,11728,38445,90503,483,0,0,10.9,-1.5,0,0
10730,0,0,0,485,0,519,4702,587,0,0,100,960.1,-1.5,0,0
10731,0,0,0,4484,25972,0,108,500,0,71,81.2,272.5,0.1,1,1
10732,1,1,0,-95,0,0,-6,31,0,0,0,-312.1,-0.9,0,0
10733,0,0,0,650,0,562,832,1251,629,13,99.9,-4.8,0.1,0,0
10734,0,0,0,1012,0,525,4531,916,0,199,100,49.4,0.2,0,0
10735,0,0,0,372,0,374,1252,395,96,276,67.2,64.2,-0.4,0,0
10736,0,0,0,-40,4325,19,234,59,0,67,100,-96.4,0,1,1
10737,0,0,0,-101,0,4,147,-62,0,5,52.1,1337.9,0,0,0
10738,1,1,0,-76,0,571,1381,-516,0,164,90.6,-44.2,0.2,0,0
10739,1,1,1,5,0,2,27,122,0,0,81.1,,,0,0
10740,0,0,0,588,0,2317,2524,1641,1867,0,84.5,-0.6,0,0,0
10741,0,0,0,-127,0,39,816,104,60,164,100,-95.8,1,0,0
10742,1,0,0,140,0,3,817,101,0,81,97.1,,,0,0
10743,0,0,0,0,0,61,224,50,0,64,35.8,96.1,0.5,0,0
10744,0,0,0,78,0,451,486,439,49,0,96.1,-10.7,-0.2,0,0
10745,0,0,0,209,0,166,291,244,0,0,100,86.8,0.7,0,0
10746,0,0,0,-94,0,911,3247,2006,863,128,52.4,-8,-0.3,0,0
10747,0,0,0,-233,0,716,2957,297,0,611,61.2,-167.7,0,0,0
10748,0,0,0,302,0,185,809,467,121,95,84.3,70.8,-0.6,0,0
10749,0,0,0,3,0,1,118,99,0,140,31.6,-45,4.4,0,0
10750,0,0,0,2236,0,287,3188,2147,560,33,100,73.1,0.1,0,0
10751,0,0,0,12,1056,91,1128,121,0,310,29.6,389.7,0,0,0
10752,0,0,0,573,0,1255,1668,765,360,109,77.9,-8.3,-0.9,0,0
10753,1,1,0,189,0,83,84,62,0,1,92.4,155.2,-60.4,0,0
10754,0,0,0,1103,0,1924,3495,1444,703,11,89.8,-46.6,-0.5,0,0
10755,0,0,0,-111,0,16,99,96,0,4,91,-100.5,-1.4,0,0
10756,0,0,0,371,1884,171,245,397,59,97,100,68.7,0,1,1
10757,1,0,5,-106,0,65,110,36,0,224,66.3,-282.5,0,0,0
10758,0,0,0,21,0,79,79,118,0,0,100,32.4,0.1,0,0
10759,0,0,0,89,0,143,188,151,20,0,100,53.4,0.5,0,0
10760,0,0,0,-2081,0,0,163,945,0,64,16.8,852.3,-0.3,0,0
10761,0,,,59,0,139,447,225,41,73,91.9,-30.2,1.3,0,0
10762,0,0,0,3323,0,0,8,2578,0,0,0,11.2,0,0,0
10763,0,0,0,232,0,371,994,309,112,93,92.3,41.3,0,0,0
10764,0,0,0,-123,0,43,461,54,0,0,35,-227.8,3.6,0,0
10765,0,0,0,8,0,1919,2104,525,527,46,100,-17.1,0,0,0
10766,0,0,0,-65,0,121,169,101,0,1,100,85.1,-0.3,0,0
10767,0,3,0,160,0,0,407,101,0,4,44,243.2,-0.6,0,0
10768,0,0,0,-354,0,416,1361,511,0,501,56.6,-87.8,0.9,0,0
10769,0,,,70,0,93,1986,159,0,733,37.6,179.5,1.2,0,0
10770,0,0,0,300,0,180,535,319,0,13,100,36.9,-1.1,0,0
10771,0,0,0,20,0,182,535,107,0,134,46.8,-7.6,-0.1,0,0
10772,0,0,0,146,0,248,250,2278,127,0,47.7,-1.4,-0.1,0,0
10773,0,0,0,0,0,0,0,187,0,0,0,-57.2,-3,0,0
10774,0,0,0,117,7263,0,8,99,0,0,100,87.9,0,1,0
10775,0,0,0,344,0,77,82,14061,0,0,100,1,0,0,0
10776,0,,,140,42,81,395,107,0,205,70.3,-472.3,-3.3,0,0
10777,0,0,0,164,0,503,514,367,122,0,100,-30.5,-0.3,0,0
10778,0,0,0,241,0,1,528,272,0,0,100,351.8,-0.4,0,0
10779,0,0,0,136,0,241,241,179,34,0,100,57.5,-0.4,0,0
10780,0,,,-94,0,68,2796,866,0,1292,10.9,-51.6,-3.3,0,0
10781,1,1,0,0,0,1,83,81,0,0,0,3.7,-0.7,0,0
10782,0,0,0,3114,0,781,3739,2196,1166,109,100,-20.1,0.2,0,0
10783,0,,,104,0,21,98,380,26,86,55.2,-50.1,-0.2,0,0
10784,0,0,0,776,0,1131,1320,712,0,0,100,104.1,-0.5,0,0
10785,0,0,0,58,0,160,255,162,0,4,100,13.2,-0.8,0,0
10786,0,0,0,121,0,38,1067,196,0,379,21.9,315.8,-0.2,0,0
10787,1,1,0,1101,0,16,1444,742,276,18,66.9,,,0,0
10788,0,0,0,232,0,459,1585,595,60,352,24.7,-33.2,0.5,0,0
10789,0,0,0,1758,24515,3502,5533,3465,1504,79,100,-10.2,0,1,1
10790,0,0,0,16,0,15,129,159,37,15,100,9.7,-0.5,0,0
10791,0,0,0,376,0,809,872,734,95,6,100,-18.8,-0.1,0,0
10792,0,0,0,389,1498,12,1299,2302,331,0,100,-2.3,0,1,1
10793,0,0,0,108,0,25,355,224,105,0,100,-15.6,0.5,0,0
10794,0,0,0,336,0,445,702,490,0,0,100,-24.2,0,0,0
10795,0,0,0,214,0,279,366,254,9,13,100,5.8,-0.1,0,0
10796,0,0,0,176,0,273,299,150,24,0,100,511.3,0.8,0,0
10797,0,0,0,2022,0,3165,3199,1252,1046,0,97.6,16.8,-0.6,0,0
10798,0,0,0,16,0,218,508,82,0,0,100,63.4,0.8,0,0
10799,0,0,0,1720,0,546,771,1776,0,0,95,72.4,-2.2,0,0
10800,0,0,0,2951,3672,153,2152,1916,1401,0,100,-23.2,0.1,1,1
10801,0,0,0,228,0,429,558,105,172,23,99.9,56.9,0.9,0,0
10802,1,1,2,-299,0,0,246,52,0,258,84.5,-430.1,0.4,0,0
10803,0,0,0,225,0,610,737,468,162,2,100,13.6,-0.1,0,0
10804,0,0,0,53,0,119,445,174,21,80,97.1,74.5,0.1,0,0
10805,0,0,0,-1001,0,93,6517,2299,0,560,52.8,-43.9,-0.1,0,0
10806,0,0,0,298,0,502,2378,135,0,1045,31.8,221.4,-8.1,0,0
10807,0,0,0,257,0,2074,2496,2280,0,141,51.1,2.1,-0.1,0,0
10808,0,1,0,64,0,18,952,256,141,237,26.1,1.2,0,0,0
10809,0,0,0,-104,3399,0,154,138,0,190,89.3,-54.3,0,1,1
10810,0,0,0,139,0,505,718,113,0,128,75,134.5,0,0,0
10811,0,0,0,-1087,0,0,2897,594,551,791,96,-160.7,0.1,0,0
10812,0,0,0,643,0,1090,1189,726,614,26,79.8,9.2,0.9,0,0
10813,0,0,0,-40,0,182,555,246,299,63,44.9,-3.4,0.2,0,0
10814,0,0,0,2,0,19,116,91,0,0,100,19.2,-1.3,0,0
10815,0,0,0,13,0,58,112,111,0,0,100,3.6,0,0,0
10816,0,0,0,345,0,781,1525,416,0,327,19.7,64.9,-1.4,0,0
10817,0,0,0,52,0,10,163,-112,0,27,44.5,-200.5,-5.6,0,0
10818,1,0,5,-331,0,1,1,-1378,0,0,34.4,,,0,0
10819,0,0,0,-31,0,0,28,78,22,0,0,-40.1,-1.1,0,0
10820,0,0,0,372,0,889,1282,315,0,28,90.4,26.1,-0.4,0,0
10821,0,0,0,-14,0,97,156,118,0,0,0,,,0,0
10822,0,0,0,14,0,175,308,246,0,0,100,-2.8,0,0,0
10823,0,0,0,21,0,51,132,78,0,0,74.9,130.4,0.4,0,0
10824,0,0,1,-132,1717,18,48,814,0,6,100,-27.2,-0.4,0,0
10825,0,0,0,332,0,153,1764,708,276,525,26,-44.8,-0.7,0,0
10826,0,0,0,-53,0,628,629,343,249,0,100,-7.6,0,0,0
10827,0,0,0,11,0,363,363,125,0,0,0,-22.3,0.2,0,0
10828,0,0,0,944,0,408,1152,841,1629,192,75.7,-12.5,-0.4,0,0
10829,0,0,0,36,0,156,186,162,9,5,79.2,24.8,-0.4,0,0
10830,0,0,0,74,0,382,429,197,40,7,100,4,-0.5,0,0
10831,0,0,0,181,0,237,712,324,104,16,96.5,-35.7,0.2,0,0
10832,1,5,1,300,0,23,771,248,0,283,100,,,0,0
10833,0,0,0,-2540,0,4325,4541,6728,0,110,0,-31.1,-0.1,0,0
10834,0,0,0,-105,0,360,483,336,60,0,100,-29.4,-0.1,0,0
10835,0,,,458,3544,300,413,445,129,0,100,59.8,-0.1,0,0
10836,0,0,0,167,0,564,1075,294,0,104,96.3,4.6,0.1,0,0
10837,0,0,0,305,0,143,577,369,25,0,100,29.2,-0.2,0,0
10838,0,0,0,11,25626,257,261,114,0,25,100,-58.4,0,1,1
10839,0,0,0,92,0,133,334,229,39,0,100,36.5,0.3,0,0
10840,0,0,0,804,0,3189,3635,1387,1695,1,100,4.2,-0.1,0,0
10841,0,0,0,-84,0,47,161,62,0,6,99.7,-185.6,0.3,0,0
10842,0,0,0,-159,0,0,148,-237,0,1,-2.1,-311.1,0.6,0,0
10843,1,0,2,19,0,0,390,102,0,324,54.7,-117.4,-2,0,0
10844,0,0,0,-947,0,1030,2602,108,0,116,45.2,1245.3,0.1,0,0
10845,0,0,0,4250,0,3288,3288,5774,0,0,100,38.6,0,0,0
10846,0,0,0,61,0,300,376,198,131,0,100,-29.9,0.2,0,0
10847,0,0,0,2125,0,4071,5396,4113,0,58,92.7,-28.3,-0.4,0,0
10848,0,0,0,234,0,966,1220,522,215,199,52.8,15.2,-0.3,0,0
10849,0,0,0,-352,0,85,366,-19,0,101,84.6,1662.3,-5.7,0,0
10850,0,0,0,4374,0,15714,22680,414606,4374,0,100,1,0.1,0,0
10851,0,0,0,43,0,306,437,166,2,19,69.8,18.3,0.7,0,0
10852,0,0,0,578,0,73,938,437,259,148,66.7,230.1,-0.3,0,0
10853,0,0,0,409,16177,186,435,7305,449,284,100,-0.2,0,2,1
10854,0,0,0,-27,143,136,295,153,14,134,89.1,-89.9,-1.2,0,0
10855,0,0,0,-184,0,3349,3464,489,0,0,100,95.7,0.1,0,0
10856,0,0,0,2084,0,8,2258,2218,0,0,100,1314.1,1.2,0,0
10857,1,1,0,26,0,6,71,106,0,0,100,,,0,0
10858,0,0,0,21,0,1005,2843,492,236,88,44.7,-54.6,-0.4,0,0
10859,0,0,0,187,0,6,479,227,0,34,100,14,0.2,0,0
10860,0,0,0,-36,2620,37,50,62,0,0,34.3,-69.2,0.1,0,0
10861,0,0,0,-232,0,113,501,110,5393,95,100,15.9,0,0,0
10862,0,0,0,1760,0,305,449,1123,442,12,100,73.4,-0.3,0,0
10863,0,0,0,112,0,4,437,165,80,56,91.6,-65.5,0,0,0
10864,0,0,0,806,36870,3672,5965,450,0,580,100,48.6,0.1,1,1
10865,0,0,0,7563,27739,87,802,6534,3764,540,100,-17.2,0,1,0
10866,0,0,0,298,0,266,504,276,256,8,91.8,8.8,0.1,0,0
10867,0,0,0,5697,184430,3974,5271,65455,0,466,100,-3.9,0,10,1
10868,0,0,0,-16,0,338,462,295,202,0,83.7,-25.8,0.1,0,0
10869,0,0,0,-177,0,846,1182,809,340,0,100,-81.9,-0.7,0,0
10870,0,0,0,135,0,467,706,342,48,0,100,-9.5,0,0,0
10871,0,0,0,-71,0,500,509,701,0,0,0,10.6,-0.1,0,0
10872,0,0,0,-123,0,179,260,67,0,0,100,-202.3,0.5,0,0
10873,0,0,0,97,0,893,1634,634,159,485,40.9,-30.1,0.1,0,0
10874,0,0,0,281,0,137,1094,355,0,80,90.6,-10,0.1,0,0
10875,0,0,0,108,0,9,271,211,0,48,100,128.4,0.1,0,0
10876,0,0,0,276,0,801,850,317,266,16,100,-1.2,-0.1,0,0
10877,0,0,0,459,0,72,502,843,476,0,100,1.4,-0.1,0,0
10878,0,0,0,651,0,667,2483,731,208,293,66,-38.8,0.1,0,0
10879,0,0,0,-154,0,11,686,498,0,3,0,-10.7,0,0,0
10880,0,0,0,605,0,144,375,556,0,0,99.9,18.8,-1.8,0,0
10881,0,0,0,-23,0,573,590,100,0,53,100,-91,-0.2,0,0
10882,0,0,0,1436,0,3377,5694,3618,1770,19,100,-20.5,-0.1,0,0
10883,0,0,0,261,0,128,196,1528,0,0,100,-3.3,0.1,0,0
10884,0,0,0,353,0,362,425,360,296,0,100,-27.4,-0.9,0,0
10885,0,0,0,21,0,136,310,222,0,5,100,-29.3,-0.6,0,0
10886,0,0,0,108,0,252,327,162,43,30,100,21.5,-1,0,0
10887,0,0,0,295,0,2160,2398,2033,75,0,100,-24.8,-0.2,0,0
10888,0,0,0,39,0,34,390,147,0,16,100,189.5,0,0,0
10889,0,0,0,33,0,95,417,-285,0,18,94.5,-132.7,0,0,0
10890,0,0,0,156,0,457,777,389,182,44,64.7,-11,-0.3,0,0
10891,0,,,-11,90,6,506,152,0,121,70.9,-83.7,0.6,0,0
10892,0,0,0,-2896,0,411,827,32023,0,817,100,-103.6,0.1,0,0
10893,0,0,0,-249,0,0,0,-35650,0,0,0,-75.7,-0.2,0,0
10894,0,0,0,-16,0,127,136,126,0,8,0,-41.6,-1.2,0,0
10895,0,0,0,203,0,270,645,289,0,241,70.5,506.2,1.4,0,0
10896,0,0,0,68,0,0,115,310,0,0,100,-20.8,-0.1,0,0
10897,0,0,0,-24,0,29,67,54,0,4,0,-30.8,-0.4,0,0
10898,0,1,0,328,0,82,639,274,130,138,75.7,198.1,-1.3,0,0
10899,0,0,0,-12,0,167,169,97,0,0,0,-78.2,-0.2,0,0
10900,0,0,0,-8,0,12,297,110,0,104,97.5,-17.5,0.2,0,0
10901,1,0,1,-492,0,0,313,-455,0,399,49.1,316.4,7.4,0,0
10902,0,,,44,0,288,844,174,15,190,66.4,-18,0.1,0,0
10903,0,1,0,-39,0,83,709,357,0,139,0,-65.6,-1,0,0
10904,0,0,0,641,0,1362,2052,98,0,7,100,-936.7,-1.2,0,0
10905,0,0,0,-133,0,123,349,109,4,106,48.4,-133.2,0.8,0,0
10906,0,0,0,216,30,1,349,163,400,41,69.9,36.4,0,0,0
10907,0,0,0,922,0,1552,1690,1106,0,97,76.3,2422.7,0.9,0,0
10908,1,0,0,-234,0,8,8,-180,0,0,93.3,493,-0.2,0,0
10909,0,0,0,-131,0,124,174,101,0,0,100,35.3,0,0,0
10910,1,0,0,-1114,0,2,1047,-1448,0,1520,43.4,-170.7,1.1,0,0
10911,0,0,0,-7,0,119,181,109,0,8,100,54.8,0.4,0,0
10912,0,0,0,-21,0,18,33,181,68,10,100,-10.9,0,0,0
10913,0,0,0,151,0,127,833,416,139,118,73.9,-70.6,-0.3,0,0
10914,0,0,0,98,5822,273,304,231,61,0,100,-63.4,0,1,1
10915,0,0,0,2101,29894,239,1343,2478,437,7,100,63.6,0.1,2,1
10916,0,0,0,557,0,1076,1309,468,170,194,100,88.5,1.2,0,0
10917,0,0,0,171,0,0,2955,12,0,1244,27,1552.7,-0.3,0,0
10918,0,0,0,-5,0,0,185,104,0,15,100,-17.6,1,0,0
10919,0,0,0,224,0,1712,2198,1091,626,0,100,-61.1,-0.3,0,0
10920,0,0,0,3,0,173,283,165,34,1,50.6,-65.6,0.5,0,0
10921,1,3,0,3,0,5,154,102,0,77,73.1,-2,8.3,0,0
10922,0,0,0,-110,0,189,493,96,0,74,42.3,683.6,-0.9,0,0
10923,0,0,0,129,0,157,869,213,0,157,64.9,-7,0.4,0,0
10924,0,0,0,353,0,0,1670,100,3043,0,100,-0.4,0,0,0
10925,0,0,0,-282,0,10,450,-782,0,530,86.7,76.7,0.1,0,0
10926,0,0,0,18,0,18,37,31,0,0,97.1,227.3,0.5,0,0
10927,0,0,0,46,0,277,1316,129,0,627,26.7,35.7,1.7,0,0
10928,0,0,0,-36,0,44,224,169,0,2,98.6,-81.7,-0.7,0,0
10929,0,0,0,-77,0,195,775,58,0,184,100,-220,-1.2,0,0
10930,0,0,0,261,0,1305,1734,675,506,180,59.6,-56.3,0.3,0,0
10931,0,0,0,-128,0,323,1667,394,73,516,63.5,-127.4,-0.5,0,0
10932,1,4,1,44,0,121,5217,99,0,2487,-245.6,126.2,0.1,0,0
10933,0,0,0,868,0,1331,1331,687,327,0,0,-11.1,-0.6,0,0
10934,0,0,0,-881,0,582,1660,101,0,615,25.4,-476.1,-0.1,0,0
10935,0,0,0,-37,0,66,690,521,51,125,16.2,-64.4,0,0,0
10936,1,5,2,0,0,1,241,112,27,0,53.1,-8.7,1.1,0,0
10937,0,0,0,1192,0,2709,2815,976,1352,0,100,55.8,0.1,0,0
10938,0,0,0,300,4778,103,150,100,0,38,100,143,0,1,1
10939,1,3,0,-29018,0,39,5331,-28510,0,17955,-2.9,314.8,0.8,0,0
10940,0,0,0,549,0,1198,1781,707,327,360,100,-36.8,-0.8,0,0
10941,1,2,0,8,0,102,124,144,19,38,87,5,1.1,0,0
10942,0,0,0,481,0,500,1490,121,0,20,100,372.3,-1.2,0,0
10943,0,0,0,1656,0,1,2014,1756,0,40,17.8,1546.3,-0.5,0,0
10944,0,0,0,34,0,606,933,611,126,11,100,-48.9,-0.4,0,0
10945,0,,,5,0,0,761,357,0,0,100,0.3,-7.4,0,0
10946,0,0,0,-9,0,261,442,215,0,0,99.4,-34,0.3,0,0
10947,0,0,0,1163,0,1757,3464,1479,1044,292,53.8,-12.9,-0.6,0,0
10948,0,0,0,-177,1834,95,102,-13,0,0,100,1323.1,-0.1,1,1
10949,0,0,0,950,0,64,135,102,0,180,63.1,901.9,1.2,0,0
10950,0,0,0,169,0,146,368,271,0,7,100,4.8,0.3,0,0
10951,0,0,0,-26,0,66,351,65,0,92,100,-92.8,0.6,0,0
10952,1,0,0,-33,0,1,625,108,0,117,100,1421.9,2.7,0,0
10953,0,0,0,63,0,18,210,140,0,0,90.9,-1.9,-0.3,0,0
10954,0,0,0,-16,0,16,278,107,0,0,100,-23.1,1,0,0
10955,0,0,0,-11,0,219,507,346,216,10,86.9,-3.6,-0.1,0,0
10956,0,0,0,227,0,3231,3293,1901,1014,1,100,-33.6,-0.3,0,0
10957,0,0,0,508,0,17,1519,489,254,152,51.9,28.1,0.7,0,0
10958,0,0,0,57,0,23,58,143,56,0,98.7,-31.2,-0.2,0,0
10959,0,0,0,-546,0,1,930,-428,0,1469,52.1,195.4,1.1,0,0
10960,0,0,0,306,0,181,265,364,0,30,99.8,-1.4,-0.1,0,0
10961,0,0,0,662,0,442,618,682,38,0,100,103.2,0.2,0,0
10962,0,0,0,322,0,816,1342,520,0,161,61.5,-21.7,3.7,0,0
10963,0,0,0,42,0,37,132,231,56,0,100,9.6,-0.2,0,0
10964,0,0,0,3,0,211,243,197,0,0,100,-21.2,0.1,0,0
10965,0,1,0,-513,0,46,287,172,0,109,75,-309.1,-0.3,0,0
10966,0,0,0,-138,0,70,299,268,31,6,0,-75.8,-1.3,0,0
10967,0,0,0,-117,0,0,156,66,0,18,57.3,-227.4,-1,0,0
10968,0,0,0,39,0,916,1141,1941,0,0,100,0,0,0,0
10969,0,0,0,-11,0,2682,2691,1190,522,0,0,-83.1,-1.1,0,0
10970,0,0,0,-1,0,138,283,100,54,6,94,21.2,0,0,0
10971,0,0,0,470,0,212,504,453,407,45,100,17.3,0.2,0,0
10972,1,,,-1259,0,46,690,107,0,947,65.6,480.5,2.3,0,0
10973,0,0,0,-7,0,54,553,133,0,525,45.6,-13.8,-0.3,0,0
10974,0,0,0,105,0,98,410,174,0,6,100,20.4,1.1,0,0
10975,0,0,0,-70,0,50,534,61,0,46,27.9,-56.4,4.2,0,0
10976,0,0,0,84,0,312,651,206,54,215,47.6,-16.6,-0.5,0,0
10977,0,0,0,-3956,0,14,367,218,0,125,95.4,-1546.7,0.7,0,0
10978,0,0,0,-76,7200,13,35,695,0,0,100,-52.6,0,4,1
10979,1,0,0,-25,0,81,83,93,0,0,25,1.3,0.4,0,0
10980,0,0,0,158,0,295,473,225,61,15,87.5,10.4,0.3,0,0
10981,1,1,0,22,0,15,327,37,0,0,86.9,519.5,-1.6,0,0
10982,0,,,-9,0,5,87,100,0,185,0,-204.6,1.2,0,0
10983,0,0,0,3,0,80,263,102,0,0,70.1,-11.2,-0.7,0,0
10984,0,0,0,969,0,1363,2061,1209,835,2,100,27.1,0.1,0,0
10985,0,0,0,206,0,315,629,353,138,59,81.8,-39.4,0.6,0,0
10986,0,0,0,327,0,388,470,350,2,1,95.2,33,0,0,0
10987,0,,,191,0,408,617,235,135,80,31.6,21.5,-0.3,0,0
10988,1,1,1,1327,0,0,3347,886,330,1417,65.3,71.8,0,0,0
10989,0,0,0,0,0,164,305,205,0,75,69.9,43.9,0,0,0
10990,0,0,0,57,0,313,439,218,60,18,100,13.8,0.2,0,0
10991,0,0,0,-67,0,77,113,160,0,9,46.4,-122.1,-0.8,0,0
10992,0,0,0,26,0,164,216,118,7,2,51.5,21.1,0.6,0,0
10993,0,1,0,-15,0,25,245,108,0,13,75.6,11.3,-1,0,0
10994,0,0,0,242,0,580,756,398,168,0,100,10.8,-0.2,0,0
10995,0,0,0,-11,0,41,76,74,0,0,88.9,40.5,0,0,0
10996,0,0,0,58,0,227,250,224,0,32,100,-71.6,-0.4,0,0
10997,1,,,33,0,6,115,103,0,0,100,337.8,-1.1,0,0
10998,0,0,0,206,4125,572,2280,229,230,1137,71,-106.7,0,1,1
10999,0,0,0,4,0,7,98,98,0,0,43.5,8.4,0.4,0,0
11000,0,0,0,112,0,368,1240,202,60,157,48.6,-8.4,0.3,0,0
11001,0,4,0,26,0,81,108,99,0,0,100,66,-0.5,0,0
11002,0,0,0,336,0,381,1108,393,315,309,49.1,-43.5,0.1,0,0
11003,0,0,0,-84,0,7,106,50,100,2,78.3,-45.4,0,0,0
11004,0,0,0,-273,33107,301,1026,281,0,253,50.5,-389,0,1,1
11005,0,,,-83,0,50,548,66,0,50,100,-131.3,1.1,0,0
11006,0,0,0,-158,0,479,589,435,20,6,100,-136.4,0.5,0,0
11007,0,0,0,42,0,77,108,124,0,0,100,37.2,0.4,0,0
11008,0,0,0,2548,0,2565,4950,2562,663,267,90.4,17.9,0.2,0,0
11009,0,0,0,10,0,121,123,111,0,0,11,-13.2,0.5,0,0
11010,0,,,2,0,0,20,7,0,47,100,-291.4,18.1,0,0
11011,0,0,0,-1135,35431,176,699,6028,0,99,65.9,21.1,0,2,1
11012,0,0,0,-990,0,0,1094,749,0,79,45,68.1,-0.1,0,0
11013,0,0,0,152,0,0,198,100,0,0,52.8,556.1,0.2,0,0
11014,1,1,1,-335,0,33,592,-493,0,282,25.6,-71.9,-0.1,0,0
11015,1,,,-20,0,94,94,80,0,0,54.5,-25,0.2,0,0
11016,1,1,0,-150,0,3,306,59,0,1,100,-322.9,-1.9,0,0
11017,0,0,0,-25,0,59,231,102,0,43,62.3,-24.5,1,0,0
11018,0,0,0,20,0,178,178,141,0,3,100,1,1.5,0,0
11019,0,0,0,-187,0,0,251,71,0,63,67.8,-299.1,1.8,0,0
11020,0,0,0,-3316,0,46,8828,2091,0,1037,36.8,-70.6,-0.5,0,0
11021,0,0,0,-1417,0,8521,9194,3748,0,503,61.8,359.7,0,0,0
