id,sold,response,main_salary,second_salary,annual_bonus,loan_os,house_value_change,bank_balance_main,credit_card_bal,car_loan,used_bank_overdraft,owns_property,remarried,divorce,age,shares,savings,children,areacode,credit_card
13757,0,0,6000,0,0,-1,0,1654,343,0,0,0,0,0,31,0,0,0,4,N
13758,0,0,0,0,0,0,0,13,0,0,0,0,0,0,18,0,54,0,8,N
13759,0,0,0,0,0,0,0,172,0,0,0,0,0,0,18,53,0,0,1,N
13760,0,1,11000,0,0,-270,0,34,1282,0,1,0,0,0,41,0,1529,0,4,Y
13761,1,1,27000,0,0,-436,0,42,2536,0,0,0,0,0,30,301,177,0,2,N
13762,0,0,6000,0,0,-45,0,53,98,0,1,1,0,0,19,0,49,4,3,Y
13763,0,0,39000,4000,0,-34,5000,5070,316,0,0,0,0,0,25,0,0,4,5,N
13764,0,0,23000,0,60,-7,1000,4813,1187,0,0,0,0,0,42,1,401,0,1,N
13765,1,1,30000,0,0,-78,0,1041,1072,0,0,0,0,0,22,0,1601,0,3,Y
13766,0,0,23000,0,0,-94,0,2008,940,0,0,1,0,0,37,0,6020,0,9,Y
13767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,4,7,N
13768,0,0,25000,0,0,-5,0,1263,4619,5000,1,0,0,0,45,0,4108,0,1,Y
13769,0,0,2000,0,0,-6,0,477,301,0,0,0,0,0,18,0,0,4,7,N
13770,0,1,13000,0,7,-505,0,54,4125,0,1,0,0,0,39,0,6792,2,4,Y
13771,0,1,6000,0,0,-44,0,40,257,0,1,0,0,0,49,0,1570,0,6,Y
13772,0,0,12000,0,0,-33,1000,2188,130,0,0,0,0,0,30,0,0,0,1,N
13773,0,0,51000,0,0,-7,1000,5023,4966,0,0,0,0,0,23,0,326,0,4,N
13774,0,0,21000,0,0,-84,0,1,612,0,1,0,0,0,29,597,0,0,2,N
13775,0,0,50000,0,0,-366,0,0,240,40000,0,0,0,0,47,0,0,0,1,N
13776,0,0,17000,0,0,-65,0,941,955,0,0,0,0,0,24,478,738,0,1,Y
13777,0,0,25000,0,0,-444,2000,1653,1405,0,0,1,0,0,68,0,335,0,7,Y
13778,0,0,47000,0,0,-441,-1000,53,2012,0,1,1,0,0,37,0,3702,0,2,N
13779,0,0,16000,0,0,-2,0,2845,1928,0,0,0,0,0,59,9,4274,0,4,N
13780,0,0,150000,13000,0,-1360,21000,24045,16170,0,0,0,0,0,59,0,19497,0,1,N
13781,0,0,20000,0,0,-95,0,381,1541,0,1,0,0,0,22,0,443,0,2,Y
13782,1,1,9000,0,0,-137,0,0,777,0,1,0,0,0,21,0,233,4,1,Y
13783,0,0,65000,0,0,-141,4000,31066,3652,0,0,0,0,0,25,0,0,0,1,N
13784,0,0,18000,0,0,-29,0,8,1534,0,1,0,0,0,39,0,1037,0,1,N
13785,0,0,19000,0,0,-68,0,139,1003,0,0,0,0,0,23,0,1061,1,1,N
13786,1,1,47000,0,0,-675,1000,1452,1012,0,0,0,0,0,43,2147,5164,0,4,N
13787,0,0,19000,0,0,-176,1000,10,783,0,1,0,0,0,44,0,1045,4,1,Y
13788,0,0,32000,0,0,-1,0,3386,3567,0,0,0,0,0,20,0,0,4,4,N
13789,0,0,42000,3000,0,-53,5000,1728,1161,0,0,0,0,0,29,709,310,0,1,N
13790,0,0,41000,2000,0,-27,2000,4,2168,0,1,0,0,0,29,2,2119,0,7,Y
13791,0,0,0,0,0,0,0,236,0,0,0,0,0,0,19,0,0,0,1,N
13792,1,1,23000,0,0,-72,0,10,3908,0,1,0,0,1,40,0,193,4,2,N
13793,0,1,979000,0,1841,-12952,-31000,52143,36665,40000,0,0,0,0,21,0,96432,4,1,N
13794,0,0,10000,0,0,-1,-2000,1250,969,3000,0,0,0,0,18,0,2004,4,2,N
13795,0,0,3000,0,0,-10,0,602,604,0,0,0,0,0,18,0,153,4,4,Y
13796,0,0,17000,0,0,-41,0,44,600,0,0,1,0,0,36,0,0,0,8,Y
13797,0,0,27000,0,0,-1,1000,138,1751,0,0,0,0,0,43,960,0,0,4,N
13798,0,0,565000,0,0,-47,-12000,0,223,1000,0,0,0,0,65,0,504,0,1,N
13799,0,0,1000,0,0,-43,0,-69,0,0,0,0,0,0,20,38,9,0,1,Y
13800,0,0,15000,0,0,-250,0,2138,525,0,0,0,0,0,41,76,0,0,8,Y
13801,0,0,20000,0,0,-183,0,0,1396,0,1,0,0,0,31,0,0,2,9,Y
13802,0,0,6000,0,0,-5,0,676,252,0,0,0,0,0,26,0,0,0,1,N
13803,0,0,29000,0,0,0,15000,26461,1252,0,0,1,0,0,24,0,0,0,6,N
13804,0,0,48000,0,0,-151,1000,1139,2192,0,0,0,0,0,48,20,58,0,5,Y
13805,0,0,18000,0,0,0,2000,2605,1947,3000,0,0,0,0,62,0,410,0,5,N
13806,0,0,20000,1000,0,0,1000,5140,2243,0,0,0,0,0,33,0,1640,1,6,N
13807,0,0,91000,0,0,-8817,4000,116,5540,0,0,1,0,1,38,2894,1459,3,3,Y
13808,0,0,7000,0,0,0,0,1652,390,0,0,0,0,0,58,250,141,0,1,N
13809,0,0,19000,0,0,-9,0,3053,1876,0,0,0,0,0,47,0,256,0,7,N
13810,0,0,0,0,0,-103,2000,7,1677,0,1,1,0,0,55,0,4351,3,4,Y
13811,0,0,110000,6000,0,-2,6000,7672,7302,0,0,1,0,0,31,3,27091,2,5,N
13812,0,1,1000,0,0,-1,0,437,0,0,0,0,0,0,18,0,0,4,7,N
13813,1,1,35000,0,0,-661,-2000,2,6992,0,1,0,0,0,70,4,3923,0,5,Y
13814,0,0,2000,0,0,-2,0,597,21,0,0,0,0,0,18,0,0,4,9,N
13815,0,0,16000,0,0,0,2000,9300,222,0,0,0,0,0,30,7285,0,0,8,N
13816,0,0,9000,0,0,-192,0,0,744,0,1,0,0,0,27,10,97,0,4,N
13817,0,0,30000,0,0,-1,0,380,433,0,0,0,0,0,42,14,14,0,4,N
13818,0,0,21000,0,0,-919,0,126,2621,0,1,1,0,0,29,3,504,3,4,Y
13819,0,0,25000,0,0,-971,1000,7,3197,0,1,1,0,0,29,26,3299,0,3,Y
13820,0,0,62000,1000,0,-384,3000,8430,20236,0,0,0,0,0,28,1780,14653,0,1,N
13821,0,0,113000,0,0,-326,0,4286,5426,0,0,0,0,1,40,2,6833,0,4,N
13822,0,0,0,0,0,0,0,135,2,0,0,0,0,0,18,0,0,0,4,N
13823,0,0,32000,0,0,-400,6000,50,646,0,1,1,0,0,40,0,2636,2,8,Y
13824,0,0,34000,0,0,-8,2000,6072,1725,0,0,0,0,0,59,238,2305,0,1,N
13825,0,0,15000,0,0,-61,2000,1703,531,0,0,1,0,0,47,25,183,0,7,Y
13826,0,0,0,0,0,0,0,52,0,0,0,0,0,0,19,0,0,0,4,N
13827,0,0,20000,0,0,-277,0,1277,3073,0,1,0,0,0,21,6500,1824,4,1,Y
13828,0,0,0,0,0,-30388,51000,0,0,0,0,1,0,0,41,0,0,0,1,Y
13829,0,0,48000,0,3,-72,0,1098,661,0,0,1,0,0,46,531,1029,0,2,Y
13830,0,0,10000,0,1,-226,0,8,660,0,1,0,0,0,69,10,2363,2,6,Y
13831,0,1,8000,0,0,-103,0,64,1537,0,1,0,0,0,23,7,155,1,5,Y
13832,0,0,19000,0,0,-79,0,13,1703,0,1,0,0,0,29,0,3039,1,5,Y
13833,0,0,42000,2000,0,-25,2000,1827,3536,0,0,0,0,0,34,0,0,0,4,N
13834,0,0,13000,0,0,-6,1000,1442,273,0,0,0,0,1,32,0,10,1,2,N
13835,0,0,6000,0,0,0,0,993,364,0,0,0,0,0,18,68,374,0,1,N
13836,0,0,9000,0,789,-14,1000,2098,386,0,0,0,0,0,35,7400,439,0,8,N
13837,0,0,9000,0,0,-2,0,602,434,0,0,0,0,0,25,0,0,0,2,N
13838,0,0,22000,0,0,-57,0,393,4039,0,0,0,0,0,42,3,4560,1,1,Y
13839,0,0,11000,0,0,-8,-1000,944,284,0,0,1,0,0,45,0,1573,0,2,N
13840,0,0,22000,0,0,-9,1000,1117,345,0,0,0,0,0,20,16,568,4,2,N
13841,0,0,41000,0,0,0,1000,4159,492,0,0,0,0,0,35,0,726,0,5,N
13842,0,0,85000,1000,827,-40,3000,8813,3861,0,0,0,0,0,34,0,0,0,1,N
13843,0,0,30000,0,0,-134,0,137,4944,0,1,0,0,0,57,0,15227,1,1,Y
13844,0,0,45000,0,0,-33,1000,3217,4339,0,0,0,0,0,37,15,1096,0,8,N
13845,0,0,6000,0,0,-27,0,2,198,0,1,0,0,1,27,0,622,1,6,Y
13846,0,0,27000,0,0,-429,-2000,513,1505,0,1,0,0,0,20,0,13315,2,2,Y
13847,0,0,45000,0,0,-28,1000,24,2140,0,1,1,0,0,33,0,4216,4,5,Y
13848,0,0,40000,0,0,-73,2000,2174,2296,0,0,0,0,0,45,0,3144,0,2,Y
13849,0,0,69000,0,0,-2,-20000,23301,416,0,0,1,0,0,20,253,0,4,1,N
13850,0,0,34000,0,0,-68,0,900,2754,0,0,0,0,0,30,0,0,0,1,N
13851,0,0,7000,0,0,0,0,124,28,0,0,0,0,0,21,0,0,4,1,N
13852,0,0,0,0,0,0,0,22,0,0,0,0,0,0,19,0,8,4,1,N
13853,0,0,8000,0,0,-1,1000,2794,241,0,0,0,0,0,38,0,172,0,6,N
13854,0,0,0,0,0,0,0,299,18,0,0,0,0,0,19,0,160,4,2,N
13855,0,0,34000,2000,0,-151,0,541,4366,0,0,0,0,0,42,0,4695,0,9,Y
13856,0,0,19000,1000,0,-417,2000,2849,677,0,0,0,0,0,19,300,0,0,9,Y
13857,0,0,6000,0,0,0,-1000,198,338,0,0,0,0,0,21,0,0,4,5,N
13858,0,0,23000,5000,0,-6,14000,10549,8,0,0,0,0,0,41,0,0,0,1,N
13859,0,0,76000,0,0,-273,12000,5199,444,0,0,0,0,0,20,0,0,4,7,N
13860,0,0,0,3000,343,-9511,11000,24885,5980,0,0,1,0,0,46,385,126,0,5,Y
13861,0,0,19000,0,34,-620,0,1296,1040,0,0,1,0,0,35,436,334,0,6,Y
13862,1,1,120000,0,0,-14,1000,2385,6102,0,0,0,0,0,47,0,569,0,1,N
13863,0,0,33000,0,0,-126,0,4762,3732,0,0,1,0,0,43,0,1859,0,7,Y
13864,0,0,64000,0,0,-3,4000,291,2790,0,0,0,0,0,48,0,353,0,8,N
13865,0,0,26000,5000,0,-7,4000,8596,1196,0,0,0,0,0,40,0,611,0,1,N
13866,0,0,19000,0,0,-20,1000,862,599,0,0,0,0,0,70,626,42,0,5,N
13867,0,0,52000,0,0,-1202,0,26,1940,0,0,0,0,0,43,0,0,2,1,Y
13868,0,0,20000,1000,0,0,1000,4896,164,0,0,0,0,0,39,105,0,0,1,N
13869,0,0,0,0,0,-32,0,71,0,0,0,0,0,0,19,0,0,4,4,Y
13870,0,0,32000,0,0,-121,1000,1386,2137,10000,0,0,0,0,31,164,0,0,4,N
13871,0,0,0,0,45,-27,0,3693,1775,0,0,0,0,0,31,1031,1473,1,5,N
13872,0,0,15000,1000,0,-3,1000,5160,219,0,0,0,0,0,38,0,181,0,4,N
13873,1,1,10000,0,0,-63,1000,118,1798,0,0,0,0,0,24,0,203,0,2,N
13874,0,0,30000,0,0,-221,2000,2451,1564,5000,0,0,0,0,38,0,162,0,7,N
13875,0,0,16000,0,0,-5,0,1382,1517,0,0,0,0,0,34,420,0,0,1,N
13876,0,0,89000,0,0,-3,5000,81,1401,0,0,0,0,0,30,88,0,0,1,N
13877,1,1,154000,0,0,-10,0,10,0,0,0,1,0,0,32,0,0,2,1,N
13878,0,0,10000,0,0,-8,1000,456,146,0,1,0,0,0,30,0,28,4,4,Y
13879,0,0,18000,0,0,-40,1000,-114,4979,0,0,0,0,0,21,0,1959,0,1,N
13880,0,0,71000,0,0,-805,-1000,13,5263,12000,1,0,0,0,37,0,13235,0,1,Y
13881,0,0,21000,0,0,-4,0,1408,585,0,0,0,0,0,42,806,908,0,9,N
13882,0,0,7000,0,0,-5,0,2485,305,0,0,1,0,0,58,0,29,0,5,N
13883,0,0,14000,0,0,-21,0,1407,341,0,0,1,0,0,21,0,1076,4,2,N
13884,0,0,37000,0,0,-32,4000,7708,2538,0,0,0,0,0,36,1130,0,2,9,N
13885,0,0,83000,0,0,-117,-1000,183,3299,0,1,0,0,0,47,0,17240,1,3,N
13886,0,0,25000,1000,0,0,0,2792,690,0,0,0,0,0,33,0,2573,0,6,N
13887,0,0,38000,0,0,-125,1000,2962,5743,0,0,0,0,0,42,1947,6348,0,9,N
13888,0,0,0,0,0,0,0,69,17,0,0,0,0,0,19,0,58,2,8,N
13889,0,0,0,0,0,0,0,344,0,0,0,0,0,0,19,0,0,4,9,N
13890,0,0,39000,0,0,-8729,26000,0,1051,0,0,1,0,0,43,0,0,0,1,N
13891,0,0,9000,0,0,-18,1000,142,0,0,0,0,0,0,25,0,0,0,1,N
13892,0,0,24000,0,0,-9,2000,2703,1366,0,1,0,0,0,21,0,0,0,2,N
13893,0,0,21000,1000,0,-2,3000,7746,1411,0,0,0,0,0,24,0,894,0,1,N
13894,0,0,23000,0,0,-306,-2000,3610,744,0,0,0,0,0,37,20,0,0,1,N
13895,0,0,34000,0,0,-322,0,20,219,0,1,1,0,0,26,0,4480,0,7,Y
13896,0,0,24000,0,850,-4,0,1664,1436,0,0,0,0,0,31,0,2165,1,1,N
13897,0,0,42000,0,0,-964,-4000,133,4914,0,1,1,0,0,38,0,9984,4,3,Y
13898,0,0,14000,0,0,-19,1000,2236,477,0,0,0,0,0,22,149,905,0,1,N
13899,0,0,24000,1000,0,-2,0,2,169,0,1,0,0,0,44,208,0,3,6,Y
13900,0,0,39000,0,0,-367,0,24,1835,0,1,1,0,1,34,0,2545,1,9,Y
13901,0,0,20000,0,0,-11,1000,1108,1150,0,0,0,0,0,20,0,0,0,1,N
13902,0,0,102000,0,0,-8,1000,724,16608,0,0,0,0,0,27,0,21661,0,4,N
13903,0,0,11000,0,0,0,0,1199,417,0,0,0,0,0,30,0,197,0,7,N
13904,0,0,15000,1000,0,-6,0,151,0,0,0,0,0,0,24,193,0,0,1,N
13905,1,1,22000,0,619,-11,-2000,369,1649,0,0,0,0,1,33,1785,0,3,1,N
13906,0,0,30000,0,3,-118,0,41,583,0,1,0,0,0,27,0,904,0,7,Y
13907,0,0,0,0,0,0,0,15,20,0,0,0,0,0,19,0,0,0,1,N
13908,0,0,0,16000,0,-59,28000,0,2546,0,0,0,0,0,66,239,3320,0,1,N
13909,0,0,11000,0,0,-3,1000,3124,285,0,0,0,0,0,21,0,0,0,2,N
13910,0,1,7000,0,0,-5,0,305,438,0,0,0,0,1,40,1,0,0,1,N
13911,0,0,0,0,0,-41,0,1814,0,0,0,0,0,0,19,250,0,4,4,N
13912,0,0,40000,0,0,-352,0,816,2381,0,0,0,0,0,21,5,0,2,2,Y
13913,0,0,13000,0,0,-386,0,16,3123,0,1,1,0,0,49,0,5946,0,3,Y
13914,0,0,62000,1000,0,-4,0,182,2038,0,0,0,0,0,35,629,0,0,1,N
13915,0,0,12000,0,0,-44,0,230,649,0,0,0,0,0,44,2,126,0,4,Y
13916,0,1,18000,0,0,-265,1000,0,3384,0,1,1,0,0,24,0,0,0,9,Y
13917,0,0,5000,0,0,0,0,924,58,0,0,0,0,0,22,0,20,0,2,N
13918,0,0,0,0,0,0,0,50,0,0,0,0,0,0,19,0,0,1,4,N
13919,0,0,18000,0,0,-737,-1000,152,1875,0,1,0,0,0,21,0,1094,0,1,Y
13920,0,0,94000,0,0,-212,6000,6159,9229,0,0,0,0,0,28,0,9975,4,3,N
13921,0,0,22000,1000,0,0,1000,5568,835,0,0,0,0,0,33,0,0,0,1,N
13922,0,0,67000,0,0,-327,-6000,4700,1305,0,0,0,0,0,25,25816,17,4,1,N
13923,0,0,11000,0,0,-65,0,980,802,0,0,0,0,0,43,0,137,0,1,Y
13924,0,0,41000,0,0,-3,0,5695,8701,0,0,0,0,0,20,0,0,4,5,N
13925,0,0,32000,10000,301,-4,0,9396,1306,1000,0,1,0,0,42,889,188,0,6,N
13926,1,1,12000,0,0,-23,0,2,322,0,0,0,0,1,19,0,0,4,1,N
13927,0,0,19000,0,0,0,1000,2995,0,0,0,0,0,0,41,720,25,0,3,N
13928,0,0,37000,0,3,-137,-4000,53,2233,0,0,0,0,0,35,130,2647,0,7,N
13929,0,0,157000,6000,0,-1,11000,3748,11225,0,0,0,0,0,43,4814,15758,1,1,N
13930,0,0,20000,0,0,-612,0,279,3049,1000,1,0,0,0,25,0,9391,0,4,Y
13931,0,0,43000,0,713,0,3000,7955,15,2000,0,0,0,0,25,0,0,0,4,N
13932,0,0,18000,0,0,-134,0,40,128,0,0,0,0,0,20,0,0,4,1,Y
13933,0,0,0,0,0,-4,0,23,0,0,0,0,0,0,18,143,0,0,5,Y
13934,0,0,46000,4000,0,-1,6000,4864,332,0,0,0,0,0,54,0,0,0,1,N
13935,1,1,16000,0,0,-208,-5000,0,1525,0,1,0,0,1,20,52,4689,4,1,N
13936,0,0,26000,0,0,-257,0,0,606,0,1,1,0,0,22,22,746,2,9,Y
13937,0,0,25000,0,0,-408,3000,1020,1178,10000,0,0,0,0,35,4701,298,0,1,Y
13938,0,0,145000,0,0,-422,-52000,1680,5242,0,0,0,0,0,23,0,3067,1,4,N
13939,0,0,6000,0,0,-58,0,115,380,0,0,0,0,0,36,0,158,0,3,N
13940,0,0,17000,0,0,-143,2000,1425,1736,0,0,1,0,0,40,0,888,0,5,Y
13941,0,0,59000,0,0,-1,3000,14886,5801,0,0,0,0,0,45,0,0,0,7,N
13942,0,0,0,0,0,0,0,25,0,0,0,0,0,0,18,0,0,4,8,N
13943,0,0,18000,0,2,-32,0,144,1696,0,0,0,0,0,59,19,133,0,2,N
13944,1,1,16000,0,0,-353,-3000,9,4223,0,1,0,0,0,26,0,1634,3,2,Y
13945,0,0,19000,0,0,-134,0,43,1496,0,1,0,0,0,55,0,781,0,2,Y
13946,0,0,68000,0,0,-1,4000,8133,3908,0,0,0,0,0,24,0,109,0,5,N
13947,0,0,14000,0,0,0,0,717,0,0,0,0,0,0,37,332,0,1,2,N
13948,0,0,11000,0,0,0,0,180,397,0,0,0,0,1,33,0,10,0,5,N
13949,0,0,45000,0,0,-904,3000,6,11138,0,1,1,0,0,43,0,0,1,7,Y
13950,0,0,16000,0,0,-5,0,4738,0,0,0,0,0,0,25,0,0,0,1,N
13951,0,0,28000,0,0,-3,1000,3170,895,0,0,0,0,0,44,30,563,0,4,N
13952,0,0,20000,0,0,0,-2000,1952,761,0,0,0,0,0,70,7665,25,0,1,N
13953,0,0,7000,0,0,0,0,798,60,0,0,0,0,0,22,0,0,0,7,N
13954,0,0,116000,0,0,-3,-4000,9185,9838,0,0,0,0,0,44,0,11066,0,1,N
13955,0,0,8000,0,0,0,0,392,6,0,0,0,0,0,23,0,0,0,6,N
13956,0,0,10000,0,0,-17,-1000,47,543,0,1,0,0,0,36,442,763,0,7,N
13957,0,0,32000,2000,77,-5,3000,3558,2983,0,0,1,0,0,40,91,0,0,7,N
13958,0,0,0,7000,490,-5,1000,68,656,1000,0,0,0,0,69,110,436,4,4,N
13959,0,0,16000,0,0,-50,0,130,3345,1000,0,0,0,0,20,0,0,0,1,N
13960,0,0,0,0,0,-55,1000,205,1101,0,1,0,0,0,22,24,1415,0,4,N
13961,0,0,286000,1000,0,-205,18000,42348,1657,0,0,1,0,0,42,100,79772,1,3,N
13962,0,0,73000,0,0,-51,1000,3777,5979,0,0,0,0,0,60,882,13176,1,3,N
13963,0,0,99000,7000,0,-48,2000,5,5830,0,1,0,0,0,29,0,18756,0,4,N
13964,0,0,13000,1000,0,-42,1000,1068,346,0,0,0,0,0,40,1853,0,0,8,N
13965,0,0,9000,0,0,-56,0,2143,294,0,0,1,0,0,35,43,0,0,8,N
13966,0,0,26000,0,0,-267,1000,1564,2108,0,0,0,0,0,21,0,1259,0,6,Y
13967,0,0,17000,0,0,-8,0,837,862,0,0,0,0,0,27,700,213,0,4,N
13968,0,0,61000,0,0,-7,4000,6033,2145,8000,0,0,0,0,23,0,0,0,1,N
13969,0,0,30000,0,2,0,2000,4133,1930,0,0,1,0,0,36,0,356,0,9,N
13970,0,0,33000,7000,47,-3,0,11262,3033,0,0,0,0,0,66,75,0,0,1,N
13971,0,0,112000,0,0,-471,2000,2379,3415,0,1,1,0,0,38,25,11205,0,3,Y
13972,0,0,0,0,0,0,0,175,24,0,0,0,0,0,19,50,0,0,1,N
13973,0,0,0,0,0,0,1000,25652,1687,0,0,0,0,0,58,22,18124,0,1,N
13974,0,0,18000,0,418,-29,1000,1791,551,0,0,0,0,0,42,0,438,4,4,Y
13975,0,0,10000,0,45,0,0,573,421,0,0,0,0,0,41,0,440,0,1,N
13976,0,0,8000,0,0,-610,-1000,16,11,0,0,0,0,0,30,0,0,0,,N
13977,0,0,39000,0,0,-7586,5000,0,1486,0,0,1,0,0,37,0,0,1,5,N
13978,0,0,39000,0,0,-253,0,533,4402,0,0,0,0,0,40,3020,5184,0,2,N
13979,0,0,0,0,0,-264,8000,5,4980,0,0,0,0,1,61,41,3568,0,1,N
13980,0,0,26000,14000,0,-8209,9000,3786,87,0,0,1,0,0,23,0,0,0,4,Y
13981,0,1,0,0,0,0,2000,2037,1582,5000,0,1,0,0,33,0,5988,1,6,N
13982,0,0,0,0,0,-40,0,940,2278,0,0,0,0,0,62,0,925,0,3,N
13983,0,0,0,5000,15,-16525,107000,252413,3056,0,0,1,0,0,43,2469,0,0,1,Y
13984,0,0,13000,0,0,-10,0,1376,907,0,0,1,0,0,46,0,41,0,1,N
13985,0,0,20000,0,0,-29,0,0,1342,2000,0,0,0,0,55,0,108,0,7,N
13986,0,0,14000,0,0,-79,0,85,717,0,0,0,0,0,39,0,0,0,4,N
13987,0,0,200000,9000,0,0,13000,784,9376,10000,0,0,0,0,59,0,9190,0,1,N
13988,0,1,20000,0,0,-340,0,1233,1596,0,0,0,0,0,21,0,192,4,2,N
13989,1,1,0,0,0,-6,0,0,70,0,0,0,0,0,19,0,0,4,1,N
13990,0,0,0,0,0,-531,-7000,2431,4727,14000,1,0,0,0,70,4350,6073,1,2,N
13991,0,0,109000,0,102,-3796,-46000,282,3376,18000,0,1,0,0,42,302,33534,0,8,Y
13992,0,0,55000,0,0,-4268,0,11079,1411,0,0,1,0,1,43,0,0,0,2,Y
13993,0,0,40000,0,0,-64,2000,7221,1742,0,0,0,0,0,45,0,3315,1,1,N
13994,0,0,7000,0,0,-14,1000,648,125,0,0,0,0,0,21,0,0,4,1,N
13995,0,0,12000,0,0,-58,0,545,774,0,0,0,0,0,23,0,80,0,5,Y
13996,0,0,17000,0,0,-463,0,556,295,0,0,0,0,0,38,109,372,0,7,Y
13997,0,0,55000,0,0,-323,2000,44,4749,13000,1,0,0,0,20,0,0,4,2,Y
13998,0,0,18000,0,0,-66,0,381,1453,0,1,0,0,0,36,0,3449,0,1,Y
13999,0,0,0,0,0,-30,0,65,0,0,0,0,0,0,18,774,0,1,4,N
14000,0,0,28000,0,0,-67,0,126,424,0,1,0,0,0,48,0,1151,0,2,N
14001,0,0,62000,0,0,-115,-1000,2040,2979,0,0,0,0,0,65,11,865,1,2,N
14002,0,0,4000,0,11,0,0,24,9,0,0,0,0,0,28,1321,0,0,7,N
14003,0,0,64000,0,0,-555,0,19,3161,0,1,1,0,0,47,0,9683,0,4,Y
14004,0,0,140000,2000,590,-5,0,29153,10933,0,0,1,0,0,41,0,522,0,7,N
14005,0,0,28000,0,0,-39,2000,335,1358,0,0,0,0,0,22,0,0,0,1,N
14006,1,1,99000,0,0,-1585,-4000,1198,14588,0,0,0,0,0,42,300,8289,4,4,Y
14007,0,0,0,0,0,0,0,161,0,0,0,0,0,0,19,0,0,2,7,N
14008,0,0,17000,0,0,-15,0,468,252,0,0,0,0,0,38,1640,0,0,2,N
14009,0,0,46000,0,9,-109,1000,2,2392,0,1,0,0,0,31,654,0,0,1,Y
14010,0,0,27000,0,0,-67,-1000,22,1048,0,1,0,0,0,38,391,1062,0,5,Y
14011,0,0,0,0,0,0,3000,12,53,0,0,0,0,0,26,0,0,0,2,N
14012,0,0,17000,0,0,-102,0,197,1034,0,0,0,0,0,18,0,0,0,1,N
14013,0,0,30000,0,0,0,1000,5,1064,0,0,1,0,0,35,0,3936,0,4,N
14014,0,0,25000,0,0,-74,0,700,975,0,1,0,0,0,37,0,3577,0,2,N
14015,0,0,367000,35000,0,-17,235000,0,6910,40000,0,0,0,0,59,543,0,0,1,N
14016,0,0,72000,2000,0,-360,4000,482,3504,0,1,1,0,0,58,0,3463,0,5,Y
14017,1,1,36000,0,0,-445,-3000,348,1966,0,1,0,0,0,41,61,0,2,1,Y
14018,0,0,46000,0,0,-1385,0,203,5346,0,1,1,0,0,61,204,5361,0,6,Y
14019,0,0,0,0,0,0,0,177,0,0,0,0,0,0,19,0,0,1,1,N
14020,0,0,37000,0,0,-144,1000,214,3061,0,1,0,0,0,23,0,0,2,1,Y
14021,0,0,30000,0,0,-45,0,1243,1657,0,0,0,0,0,45,201,1963,0,1,N
14022,0,0,41000,0,0,-5,0,674,1284,0,0,0,0,0,37,320,918,0,7,N
14023,0,0,1000,0,0,-36,-23000,3,1367,0,0,0,0,1,66,0,0,0,1,N
14024,1,1,48000,0,0,-350,0,32,14282,0,0,0,0,0,40,622,0,2,3,N
14025,0,0,33000,0,1,-6,-3000,8061,1753,0,0,0,0,0,69,1458,0,1,1,N
14026,0,0,10000,0,0,-563,0,289,943,0,0,1,0,0,23,0,468,0,5,Y
14027,0,0,10000,0,0,-15,0,2329,2081,0,0,0,0,0,25,1326,0,0,1,Y
14028,0,0,33000,0,0,-107,0,146,7786,0,1,0,0,0,22,0,4739,4,1,Y
14029,0,0,1000,0,0,-22,0,0,100,0,1,0,0,0,19,0,0,4,5,Y
14030,0,0,0,25000,0,-5,28000,0,695,0,0,1,0,0,25,0,0,0,1,N
14031,0,0,75000,0,0,-221,1000,1269,471,0,0,0,0,0,37,7222,0,0,5,N
14032,0,1,8000,0,0,-13,0,2005,339,0,0,0,0,0,31,0,401,4,8,Y
14033,0,0,24000,0,0,-70,0,330,586,0,0,0,0,0,31,0,0,1,5,Y
14034,0,0,41000,0,0,-14,0,33467,1643,0,0,0,0,1,44,1376,417,1,1,N
14035,0,0,119000,0,0,-1,14000,7190,3216,0,0,0,0,0,64,0,12768,0,1,N
14036,0,1,50000,0,200,-11,2000,7576,5298,0,0,0,0,0,45,0,5529,2,1,N
14037,0,0,1000,0,0,-9,0,51,137,0,1,0,0,0,19,0,218,0,2,N
14038,0,0,14000,0,0,-247,0,13,1142,0,1,0,0,0,35,0,1596,0,2,Y
14039,0,0,0,0,0,0,0,58,0,0,0,0,0,0,19,0,159,0,4,N
14040,0,0,18000,0,0,-422,-1000,1160,921,0,0,0,0,0,40,189,0,3,1,N
14041,0,0,0,0,0,0,0,9746,3243,0,0,0,0,0,32,0,0,0,4,N
14042,0,0,0,0,0,0,0,22,0,0,0,0,0,0,19,0,0,0,1,N
14043,0,0,45000,0,0,-235,1000,640,4631,0,1,0,0,0,47,0,6431,0,1,Y
14044,0,0,36000,1000,0,-4,1000,9351,3701,0,0,0,0,0,48,0,7591,0,2,N
14045,0,1,29000,0,0,-29,1000,293,682,0,0,0,0,0,30,0,0,4,1,N
14046,0,0,51000,0,0,-656,4000,24,3051,0,1,0,0,0,23,0,12211,1,3,Y
14047,1,1,19000,0,0,-171,-2000,478,2059,0,1,0,0,0,32,0,3456,0,7,Y
14048,0,0,30000,0,4,-23,0,414,784,0,0,0,0,0,65,60,0,0,2,N
14049,0,0,25000,0,0,-589,-1000,28,994,0,1,1,0,0,61,54,5820,0,3,Y
14050,0,0,10000,0,0,-6,0,516,236,0,0,0,0,0,19,0,0,0,2,N
